date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:26:18	15892/15892	---M--	200	added ('OK')	application/octet-stream	etag:%225a03aaec-3e14%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-ecommerce-10.ttf	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-ecommerce-10.ttf	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/linea.css)
08:26:18	6238/6238	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2009%20Nov%202017%2001:10:08%20GMT	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-music-10.eot	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-music-10.eot	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/linea.css)
08:26:18	6238/6238	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2009%20Nov%202017%2001:10:08%20GMT	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-music-10.eot?	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-music-10d41d.eot	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/linea.css)
08:26:19	3568/3568	---M--	200	added ('OK')	font/woff	etag:%225a03aaf0-df0%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-music-10.woff	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-music-10.woff	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/linea.css)
08:26:19	6044/6044	---M--	200	added ('OK')	application/octet-stream	etag:%225a03aaf0-179c%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-music-10.ttf	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-music-10.ttf	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/linea.css)
08:26:20	13847/13847	---M--	200	added ('OK')	image/svg+xml	etag:%225a03aaf0-3617%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-music-10.svg	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-music-10.svg	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/linea.css)
08:26:20	16776/16776	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2009%20Nov%202017%2001:10:10%20GMT	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-software-10.eot	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-software-10.eot	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/linea.css)
08:26:20	7892/7892	---M--	200	added ('OK')	font/woff	etag:%225a03aaf2-1ed4%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-software-10.woff	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-software-10.woff	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/linea.css)
08:26:22	32228/32228	---M--	200	added ('OK')	image/svg+xml	etag:%225a03aaf2-7de4%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-software-10.svg	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-software-10.svg	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/linea.css)
08:26:24	16776/16776	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2009%20Nov%202017%2001:10:10%20GMT	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-software-10.eot?	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-software-10d41d.eot	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/linea.css)
08:26:24	16564/16564	---M--	200	added ('OK')	application/octet-stream	etag:%225a03aaf2-40b4%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-software-10.ttf	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-software-10.ttf	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/linea.css)
08:26:25	7936/7936	---M--	200	added ('OK')	font/woff	etag:%225a03aaf8-1f00%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-weather-10.woff	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-weather-10.woff	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/linea.css)
08:26:25	21514/21514	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2009%20Nov%202017%2001:10:16%20GMT	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-weather-10.eot	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-weather-10.eot	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/linea.css)
08:26:25	21514/21514	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2009%20Nov%202017%2001:10:16%20GMT	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-weather-10.eot?	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-weather-10d41d.eot	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/linea.css)
08:26:28	48132/48132	---M--	200	added ('OK')	image/svg+xml	etag:%225a03aaf8-bc04%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-weather-10.svg	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-weather-10.svg	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/linea.css)
08:26:28	21308/21308	---M--	200	added ('OK')	application/octet-stream	etag:%225a03aaf8-533c%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-weather-10.ttf	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/fonts/linea-weather-10.ttf	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/linea.css)
08:26:31	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2003%20Jul%202017%2017:44:38%20GMT	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/glyphicons/glyphicons-halflings-regular.eot	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/glyphicons/glyphicons-halflings-regular.eot	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/glyphicons/glyphicon.css)
08:26:31	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2003%20Jul%202017%2017:44:38%20GMT	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/glyphicons/glyphicons-halflings-regular.eot?	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/glyphicons/glyphicons-halflings-regulard41d.eot	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/glyphicons/glyphicon.css)
08:26:31	18028/18028	---M--	200	added ('OK')	font/woff2	etag:%22595a8286-466c%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/glyphicons/glyphicons-halflings-regular.woff2	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/glyphicons/glyphicons-halflings-regular.woff2	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/glyphicons/glyphicon.css)
08:26:33	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%22595a8286-1a8c2%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/glyphicons/glyphicons-halflings-regular.svg	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/glyphicons/glyphicons-halflings-regular.svg	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/glyphicons/glyphicon.css)
08:26:35	23424/23424	---M--	200	added ('OK')	font/woff	etag:%22595a8286-5b80%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/glyphicons/glyphicons-halflings-regular.woff	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/glyphicons/glyphicons-halflings-regular.woff	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/glyphicons/glyphicon.css)
08:26:41	45404/45404	---M--	200	added ('OK')	application/octet-stream	etag:%22595a8286-b15c%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/glyphicons/glyphicons-halflings-regular.ttf	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/glyphicons/glyphicons-halflings-regular.ttf	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/glyphicons/glyphicon.css)
08:26:42	2491/2491	---M--	200	added ('OK')	image/png	etag:%22598105e8-9bb%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/flat/blue.png	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/flat/blue.png	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/flat/blue.css)
08:26:42	49976/49976	---M--	200	added ('OK')	font/woff2	etag:%225aa0742e-c338%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/cryptocoins-master/webfont/cryptocoins.woff2	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/cryptocoins-master/webfont/cryptocoins.woff2	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/cryptocoins-master/webfont/cryptocoins.css)
08:26:43	4498/4498	---M--	200	added ('OK')	image/png	etag:%225981050e-1192%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/flat/blue@2x.png	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/flat/blue@2x.png	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/flat/blue.css)
08:26:43	58768/58768	---M--	200	added ('OK')	font/woff	etag:%225aa0742e-e590%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/cryptocoins-master/webfont/cryptocoins.woff	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/cryptocoins-master/webfont/cryptocoins.woff	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/cryptocoins-master/webfont/cryptocoins.css)
08:26:50	96448/96448	---M--	200	added ('OK')	application/octet-stream	etag:%225aa0742e-178c0%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/cryptocoins-master/webfont/cryptocoins.ttf	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/cryptocoins-master/webfont/cryptocoins.ttf	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/cryptocoins-master/webfont/cryptocoins.css)
08:26:52	56468/56468	---M--	200	added ('OK')	font/woff	etag:%22599db7d4-dc94%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/weather-icons/weathericons-regular-webfont.woff	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/weather-icons/weathericons-regular-webfont.woff	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/weather-icons/weather-icons.css)
08:26:56	184969/184969	---M--	200	added ('OK')	image/svg+xml	etag:%22599db7d4-2d289%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/weather-icons/weathericons-regular-webfont.svg	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/weather-icons/weathericons-regular-webfont.svg	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/weather-icons/weather-icons.css)
08:26:57	14176/14176	---MCZ	200	added ('OK')	text/css	etag:W/%22595a82fc-3760%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/minimal/_all.css	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/minimal/_all.css	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/all.css)
08:26:58	15591/15591	---MCZ	200	added ('OK')	text/css	etag:W/%22595a82fe-3ce7%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/square/_all.css	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/square/_all.css	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/all.css)
08:26:59	13773/13773	---MCZ	200	added ('OK')	text/css	etag:W/%22595a82fc-35cd%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/flat/_all.css	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/flat/_all.css	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/all.css)
08:26:59	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2023%20Aug%202017%2017:13:56%20GMT	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/weather-icons/weathericons-regular-webfont.eot	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/weather-icons/weathericons-regular-webfont.eot	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/weather-icons/weather-icons.css)
08:27:00	21689/21689	---MCZ	200	added ('OK')	text/css	etag:W/%22595a82fc-54b9%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/line/_all.css	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/line/_all.css	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/all.css)
08:27:00	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2023%20Aug%202017%2017:13:56%20GMT	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/weather-icons/weathericons-regular-webfont.eot?	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/weather-icons/weathericons-regular-webfontd41d.eot	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/weather-icons/weather-icons.css)
08:27:01	1557/1557	---MCZ	200	added ('OK')	text/css	etag:W/%22595a82fe-615%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/polaris/polaris.css	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/polaris/polaris.css	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/all.css)
08:27:01	1421/1421	---MCZ	200	added ('OK')	text/css	etag:W/%22595a82fc-58d%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/futurico/futurico.css	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/futurico/futurico.css	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/all.css)
08:27:01	15028/15028	---MCZ	200	added ('OK')	text/css	etag:W/%225994dd1e-3ab4%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/bootstrap-wysihtml5/fonts/glyphicon.css	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/bootstrap-wysihtml5/fonts/glyphicon.css	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.css)
08:27:02	1849/1849	---M--	200	added ('OK')	image/gif	etag:%2258dbeab0-739%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/x-editable/dist/bootstrap3-editable/img/loading.gif	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/x-editable/dist/bootstrap3-editable/img/loading.gif	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css)
08:27:02	99564/99564	---M--	200	added ('OK')	application/octet-stream	etag:%22599db7d4-184ec%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/weather-icons/weathericons-regular-webfont.ttf	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/weather-icons/weathericons-regular-webfont.ttf	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/weather-icons/weather-icons.css)
08:27:02	509/509	---M--	200	added ('OK')	image/png	etag:%2258dbeab0-1fd%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/x-editable/dist/bootstrap3-editable/img/clear.png	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/x-editable/dist/bootstrap3-editable/img/clear.png	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_components/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css)
08:27:05	783/783	---MCZ	200	added ('OK')	application/javascript	etag:W/%225adf2c73-30f%22	http://crypto-admin-templates.multipurposethemes.com/src/js/pages/comingsoon.js	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/src/js/pages/comingsoon.js	(from http://crypto-admin-templates.multipurposethemes.com/src/pages/samplepage/coming-soon-1.html)
08:27:29	167917/167917	---M--	200	added ('OK')	image/jpeg	etag:%225a6251c6-28fed%22	http://crypto-admin-templates.multipurposethemes.com/images/preview/1200x675.jpg	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/images/preview/1200x675.jpg	(from http://crypto-admin-templates.multipurposethemes.com/src/pages/email/update.html)
08:28:18	455073/455073	---M--	200	added ('OK')	image/jpeg	etag:%225a625140-6f1a1%22	http://crypto-admin-templates.multipurposethemes.com/images/gallery/full/8.jpg	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/images/gallery/full/8.jpg	(from http://crypto-admin-templates.multipurposethemes.com/src/pages/samplepage/coming-soon-2.html)
08:28:20	1130/1130	---M--	200	added ('OK')	image/png	etag:%22595a82fe-46a%22	http://crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/minimal/red.png	D:/WebTemplates/Crypto%20Admin/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/minimal/red.png	(from http://crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/minimal/_all.css)
